  8.60E+06-4.13E-30
  8.70E+06-3.96E-35
  8.80E+06-5.50E-41
  8.90E+06-8.05E-48
  9.00E+06-8.57E-56
  9.10E+06-4.30E-65
  9.20E+06-6.16E-76
  9.30E+06-7.49E-85
  9.40E+06-7.49E-85
  9.50E+06-7.49E-85
  9.60E+06-7.49E-85
  9.70E+06-7.49E-85
  9.80E+06-7.49E-85
  9.90E+06-7.49E-85
  1.00E+07 0.00E+00
  1.00E+07-7.49E-85

 RAINOUT RATE, PHIDEP, TLOSS AND LOWER B.C.

 FOLLOWED BY TP, TL, FUP, FLOW, CON


     Z        H2CO     O        H2O      OH       HO2      H2O2     O3       H        H2       CH4      CO       CH3OOH  
           3.09E+09 0.00E+00 0.00E+00 2.53E+06 1.93E+08 6.65E+10 0.00E+00 0.00E+00 0.00E+00 0.00E+00 1.04E+05 4.86E+10
           1.02E+09 8.11E+04 0.00E+00 3.14E+06 6.67E+08 2.24E+10 3.03E+10 7.65E+01 4.61E+09 0.00E+00 0.00E+00 1.51E+10
           4.10E+09 8.11E+04 4.30E+10 5.67E+06 8.60E+08 8.89E+10 3.03E+10 7.65E+01 0.00E+00 0.00E+00 1.04E+05 6.37E+10
              0        0        1        0        0        0        0        0        1        1        1        0

           2.06E+11 1.61E+15 1.39E+12 4.01E+12 3.81E+12 4.79E+11 1.60E+15 2.95E+12 6.45E+10 0.00E+00 3.19E+11 6.29E+11
           2.05E+11 1.61E+15 1.05E+12 4.01E+12 3.81E+12 4.57E+11 1.60E+15 2.95E+12 8.79E+10 2.70E+11 7.69E+11 6.13E+11
           9.01E-06-8.87E+09 7.34E+03-2.11E-03-2.66E-04 6.88E-17-1.31E-02 3.87E+07 9.46E+07 1.04E+01-2.15E+08-3.11E-16
          -1.02E+09 1.44E+06-4.30E+10-3.10E+06-6.67E+08-2.24E+10-3.03E+10-1.39E+04 2.35E+10 2.70E+11 4.50E+11-1.51E+10
          -4.39E+03 3.37E+09 2.96E+11 1.19E+05-5.29E+04-2.02E+04-3.36E+09-7.42E+04 3.49E+03 1.47E+04 4.64E+04-2.79E+03

     Z        CH3O2    N2O      NO       NO2      HNO2     HNO3     HO2NO2   NO3      N2O5     CL2O2    CH3CL    HOCL    
           2.15E+08 1.07E+07 9.83E-01 1.36E+01 8.33E+04 3.11E+08 2.81E+07 1.64E-02 7.77E+03 0.00E+00 0.00E+00 0.00E+00
           3.57E+08 0.00E+00 8.15E+05 3.63E+06 2.94E+04 1.11E+08 5.06E+05 6.33E+03 3.50E+00 5.96E-03 0.00E+00 7.31E+06
           5.72E+08 1.07E+07 8.15E+05 3.63E+06 1.13E+05 4.21E+08 2.86E+07 6.33E+03 7.77E+03 5.96E-03 0.00E+00 7.31E+06
              0        1        0        0        0        0        0        0        0        0        1        0

           7.16E+11 1.95E+07 1.87E+12 1.93E+12 5.65E+09 1.92E+10 2.15E+10 3.41E+10 5.48E+08 1.12E+09 0.00E+00 6.19E+10
           7.16E+11 6.05E+10 1.87E+12 1.93E+12 5.65E+09 1.91E+10 2.15E+10 3.41E+10 5.48E+08 1.12E+09 5.79E+08 6.19E+10
          -1.09E-15 4.05E-12-1.66E-07 1.76E-08 2.26E-19 1.72E-22-5.59E-28 2.47E-15 5.16E-36-2.21E-32-7.61E-16-4.45E-21
          -3.57E+08 6.05E+10-8.15E+05-3.63E+06-2.94E+04-1.11E+08-5.06E+05-6.33E+03-3.48E+00 1.70E-03 5.79E+08-7.31E+06
           7.84E+03-2.57E+04 2.67E+04 3.05E+04-3.73E-01-4.37E+04-1.12E+04 6.06E+04-1.34E+03-1.88E+03-5.40E+00-2.18E+04

     Z        CL       CLO      HCL      CLONO2   O2       H2S      HS       SO       SO2      H2SO4    HSO      CO2     
           0.00E+00 0.00E+00 4.06E+08 0.00E+00 9.77E+08 2.26E+02 1.88E+02 2.28E-04 3.48E+08 1.18E+08 7.85E+05 2.20E+10
           4.81E+02 3.66E+05 1.65E+08 5.28E+05 5.10E+12 4.67E+05 3.27E+02 8.97E-02 4.91E+08 7.29E+07 2.04E+06 0.00E+00
           4.81E+02 3.66E+05 5.71E+08 5.28E+05 1.15E+14 4.67E+05 5.14E+02 8.99E-02 8.39E+08 1.91E+08 2.83E+06 1.17E+14
              0        0        0        0        1        0        0        0        0        0        0        1

           8.96E+12 1.06E+12 9.18E+09 2.36E+10 1.73E+15 3.52E+08 3.56E+08 2.89E+09 1.39E+11 3.01E+09 3.51E+08 1.18E+14
           8.96E+12 1.06E+12 9.01E+09 2.36E+10 1.62E+15 3.52E+08 3.56E+08 2.89E+09 1.39E+11 2.94E+09 3.49E+08 1.06E+12
           8.17E-07-6.30E-09 3.50E-07 6.23E-31 4.33E+09 1.36E-33 5.00E-20 9.65E-12 1.20E-10-1.64E-06 1.52E-16 2.15E+08
          -8.66E+03-3.66E+05-1.65E+08-5.28E+05-1.15E+14-4.67E+05-3.35E+02 9.39E-01-4.91E+08-7.29E+07-2.04E+06-1.17E+14
           7.68E+04 4.40E+01-1.23E+02-5.93E+04 3.49E+09 4.22E+00-1.05E+01 8.77E+01 9.82E+00-8.87E+01 2.36E+00-7.20E+04

     Z        SO4AER  
           2.79E+09
           2.49E+07
           2.82E+09
              0

           2.82E+09
           2.79E+09
          -7.49E-85
          -2.33E+07
          -4.48E-03

 CONSERVATION OF OXYGEN:
     OXYLOS = 8.031E+11  OXYPRO = 7.951E+11  CONOXY = 7.972E+09   ERR =  1.003E+00%

     OXYDEP = 1.707E+11  OXYRAN = 2.935E+11  OXYUP = 6.691E+02  TP-TL(H2O) = 3.389E+11
     FLOW(LCO) = 4.498E+11  FLOW(LN2O) = 6.048E+10
     GPP-FLOW(LO2)= 1.544E+12  GPPOXY = 1.160E+14  GPP-FLOW(LCO2)=-1.260E+12  GPPCDE = 1.160E+14

      H2O     TP        TL        TP-TL 
     TROPOS 1.135E+12 8.396E+11 2.959E+11
     STRATO 2.523E+11 2.093E+11 4.301E+10
     TOTAL  1.388E+12 1.049E+12 3.389E+11
     FLOW(O2)= 115227806645824.828
     SL(O2)=    51000898188165080.000
     FLOW(CO2)= 116629806530051.016
     SL(CO2)=     9714456797745730.000

 RAINOUT RATE, FLOW, FUP,TLOSS

     Z        H2CO     O        OH       HO2      H2O2     O3       CO       CH3OOH   CH3O2    N2O     
 RAIN      3.09E+09 0.00E+00 2.53E+06 3.86E+08 1.33E+11 0.00E+00 1.04E+05 9.72E+10 4.30E+08 1.07E+07
 FLOW     -1.02E+09 1.44E+06-3.10E+06-1.33E+09-4.47E+10-9.10E+10 4.50E+11-3.03E+10-7.14E+08 6.05E+10
  FUP      9.01E-06-8.87E+09-2.11E-03-5.33E-04 1.38E-16-3.92E-02-2.15E+08-6.22E-16-2.19E-15 4.05E-12
 TLOS      4.10E+09 8.11E+04 5.67E+06 1.72E+09 1.78E+11 9.10E+10 1.04E+05 1.27E+11 1.14E+09 1.07E+07
 

     Z        NO       NO2      HNO2     HNO3     HO2NO2   NO3      N2O5     O2       SO       SO2     
 RAIN      9.83E-01 2.72E+01 1.67E+05 9.32E+08 1.12E+08 4.93E-02 3.89E+04 1.95E+09 2.28E-04 6.96E+08
 FLOW     -8.15E+05-7.25E+06-5.88E+04-3.32E+08-2.02E+06-1.90E+04-1.74E+01-2.30E+14 9.39E-01-9.82E+08
  FUP     -1.66E-07 3.51E-08 4.53E-19 5.17E-22-2.24E-27 7.40E-15 2.58E-35 8.65E+09 9.65E-12 2.40E-10
 TLOS      8.15E+05 7.25E+06 2.25E+05 1.26E+09 1.14E+08 1.90E+04 3.89E+04 2.30E+14 8.99E-02 1.68E+09
 

     Z        H2SO4    HSO      CO2      SO4AER  
 RAIN      4.73E+08 7.85E+05 4.39E+10 1.12E+10
 FLOW     -2.91E+08-2.04E+06-2.33E+14-9.30E+07
  FUP     -6.57E-06 1.52E-16 4.30E+08-3.00E-84
 TLOS      7.64E+08 2.83E+06 2.33E+14 1.13E+10

 INTEGRATED REACTION RATES

         1         2         3         4         5         6         7         8         9        10
  1   2.930E+11 8.826E+08 3.001E+07 8.673E+10 2.026E+11 2.692E+12 3.751E+09 1.608E+09 4.823E+10 1.296E+12   10
 11   2.255E+11 4.198E+11 1.287E+12 4.221E+11 4.782E+11 2.339E+11 7.535E+10 1.603E+15 4.924E+10 1.339E+10   20
 21   5.403E+14 1.695E+12 3.901E+11 2.324E+12 7.529E+11 5.428E+14 1.057E+15 1.566E+11 7.540E+10 7.694E+11   30
 31   3.708E+07 1.353E+06 6.746E+03 0.000E+00 9.851E+03 1.785E+05 1.785E+05 6.042E+10 4.113E+10 2.263E+04   40
 41   2.983E+04 4.204E+10 2.875E+06 1.415E+11 9.906E+10 1.036E+08 1.121E+09 1.886E+08 1.122E+07 2.511E+10   50
 51   1.750E+08 1.184E+11 6.036E+10 5.651E+09 1.601E+10 1.974E+07 1.665E+12 2.622E+11 1.824E+09 1.054E+08   60
 61   2.172E+01 2.814E+03 1.750E+08 1.071E+04 5.822E-06 1.750E+08 2.695E+11 1.141E-08 5.221E+05 1.725E+07   70
 71   6.286E+11 6.945E+09 3.030E+10 2.052E+11 2.215E+04 1.646E+05 5.919E+07 4.329E+07 3.760E+06 2.571E+05   80
 81   7.708E+06 8.018E+06 1.328E+12 3.614E+09 1.220E+11 5.652E+09 1.973E+11 1.913E+10 3.132E+07 2.820E+09   90
 91   2.149E+10 5.589E+09 3.923E+04 1.125E+10 4.631E+09 4.465E+11 4.266E+10 1.202E+09 3.762E+04 5.609E+08  100
101   8.201E+07 5.836E+09 1.805E+08 4.944E+08 1.058E+12 2.627E+08 5.483E+09 2.520E+06 1.110E+09 1.780E+07  110
111   2.302E+09 2.386E+08 6.798E+07 5.433E+06 6.100E+07 7.710E+04 7.889E+12 1.921E+04 1.002E+03 5.491E+11  120
121   3.733E+11 2.361E+10 6.193E+10 5.317E+10 8.382E+09 1.016E+09 2.614E+08 1.641E+05 2.948E+09 4.522E+08  130
131   1.405E+04 6.771E+07 2.132E+05 2.242E+08 5.789E+10 5.356E+06 8.851E+07 2.283E+10 1.622E+12 9.315E+07  140
141   1.117E+09 9.936E+08 1.238E+08 6.268E+12 1.612E+06 6.763E+07 2.815E+07 6.405E+05 4.378E+02 6.700E+09  150
151   2.684E+10 5.480E+08 5.382E+08 3.303E-01 9.751E+06 0.000E+00 1.779E+09 5.843E+07 2.365E+09 2.860E+07  160
161   1.461E+05 1.790E+06 3.005E+09 3.902E+06 3.009E+09 3.005E+09 7.630E+00 9.619E-05 3.934E+00 2.935E+08  170
171   5.161E+02 1.026E+05 1.153E+04 2.439E+06 1.946E+06 3.731E-01 5.024E-03 8.246E-02 3.873E-05 7.621E+08  180
181   2.123E+00 7.624E+08 3.164E+01 3.164E+01 5.279E+05 1.322E+11 6.404E+08 1.006E+06 0.000E+00 1.201E+10  190
191   1.201E+11 1.474E+06 2.163E+07 2.549E+03 3.807E+00 1.265E+10 7.787E+06 4.673E-01 1.197E+07 4.808E+08  200
201   0.000E+00 3.505E+08 3.518E+05 2.894E+05 1.688E+00 2.139E-01 7.249E-01 0.000E+00 1.460E-02 1.004E-01  210
211   3.752E+06 2.610E+08 5.816E+03 4.523E+02 2.925E+02 8.324E+07 1.741E-01 1.950E+07 2.231E+07 5.845E-28  220
221   9.248E+11 0.000E+00                                                                                  222
         1         2         3         4         5         6         7         8         9        10

 ATMOSPHERIC PARAMETERS AND PH EQ SPECIES

     Z        SO4AER   CH21     CH23     O1D      CH3      H3CO     HCO      N        NOCL     CLONO   
  5.00E+04 2.33E+09 0.00E+00 0.00E+00 7.13E-03 9.71E+00 3.51E+03 6.95E-01 1.41E-05 2.98E+00 4.90E+01
  1.50E+05 2.56E+09 0.00E+00 0.00E+00 1.08E-02 8.32E+00 4.16E+03 7.62E-01 4.59E-05 4.41E+00 6.87E+01
  2.50E+05 3.16E+09 0.00E+00 0.00E+00 1.71E-02 7.05E+00 4.72E+03 7.95E-01 1.49E-04 6.46E+00 1.00E+02
  3.50E+05 3.79E+09 0.00E+00 0.00E+00 2.63E-02 5.65E+00 4.94E+03 7.52E-01 4.73E-04 9.00E+00 1.41E+02
  4.50E+05 4.32E+09 0.00E+00 0.00E+00 3.88E-02 5.22E+00 5.05E+03 7.23E-01 1.28E-03 1.18E+01 1.96E+02
  5.50E+05 4.70E+09 0.00E+00 0.00E+00 5.50E-02 4.29E+00 4.82E+03 6.26E-01 3.54E-03 1.45E+01 2.54E+02
  6.50E+05 4.92E+09 0.00E+00 0.00E+00 7.45E-02 3.16E+00 4.30E+03 4.89E-01 9.89E-03 1.64E+01 4.36E+02
  7.50E+05 4.96E+09 0.00E+00 0.00E+00 9.72E-02 2.17E+00 3.56E+03 3.51E-01 2.55E-02 1.46E+01 2.79E+02
  8.50E+05 4.83E+09 0.00E+00 0.00E+00 1.23E-01 1.47E+00 2.92E+03 2.46E-01 7.87E-02 1.54E+01 2.94E+02
  9.50E+05 4.67E+09 4.60-281 2.86-276 1.46E-01 7.33E-01 2.43E+03 1.57E-01 4.03E-01 2.32E+01 3.61E+02
  1.05E+06 4.54E+09 1.57-230 9.72-226 1.72E-01 3.48E-01 2.11E+03 9.76E-02 3.08E+00 5.11E+01 5.43E+02
  1.15E+06 4.12E+09 1.02-199 6.32-195 2.56E-01 3.60E-01 1.45E+03 6.53E-02 7.06E+00 6.46E+01 7.68E+02
  1.25E+06 3.66E+09 2.47-173 1.54-168 4.25E-01 3.89E-01 1.19E+03 5.26E-02 1.57E+01 8.82E+01 1.33E+03
  1.35E+06 3.13E+09 1.11-150 6.90-146 7.34E-01 4.83E-01 1.30E+03 5.86E-02 3.32E+01 1.33E+02 2.68E+03
  1.45E+06 2.57E+09 3.73-131 2.32-126 1.21E+00 6.51E-01 1.62E+03 7.66E-02 6.88E+01 2.18E+02 5.33E+03
  1.55E+06 2.05E+09 3.02-114 1.88-109 1.87E+00 9.10E-01 2.11E+03 1.06E-01 1.37E+02 3.73E+02 9.45E+03
  1.65E+06 1.60E+09 1.54E-99 9.56E-95 2.72E+00 1.29E+00 2.79E+03 1.49E-01 2.56E+02 6.26E+02 1.48E+04
  1.75E+06 1.22E+09 1.06E-86 6.58E-82 3.76E+00 1.83E+00 3.65E+03 2.09E-01 4.40E+02 9.76E+02 2.03E+04
  1.85E+06 9.29E+08 1.79E-75 1.11E-70 4.98E+00 2.52E+00 4.66E+03 2.84E-01 6.94E+02 1.37E+03 2.42E+04
  1.95E+06 7.03E+08 1.20E-65 7.48E-61 6.35E+00 3.36E+00 5.73E+03 3.67E-01 1.01E+03 1.73E+03 2.50E+04
  2.05E+06 5.35E+08 4.71E-57 2.93E-52 7.85E+00 4.35E+00 6.84E+03 4.56E-01 1.38E+03 2.01E+03 2.29E+04
  2.15E+06 4.09E+08 1.48E-49 9.19E-45 9.25E+00 5.45E+00 7.89E+03 5.43E-01 1.76E+03 2.21E+03 1.90E+04
  2.25E+06 3.15E+08 4.95E-43 3.08E-38 1.02E+01 6.55E+00 8.71E+03 6.13E-01 2.11E+03 2.28E+03 1.48E+04
  2.35E+06 2.45E+08 2.29E-37 1.42E-32 1.06E+01 7.52E+00 9.17E+03 6.55E-01 2.42E+03 2.18E+03 1.08E+04
  2.45E+06 1.91E+08 1.84E-32 1.14E-27 1.05E+01 8.34E+00 9.29E+03 6.70E-01 2.64E+03 1.95E+03 7.52E+03
  2.55E+06 1.49E+08 3.18E-28 1.98E-23 9.99E+00 9.04E+00 9.16E+03 6.66E-01 2.76E+03 1.64E+03 5.03E+03
  2.65E+06 1.16E+08 1.44E-24 8.93E-20 9.32E+00 9.64E+00 8.87E+03 6.48E-01 2.78E+03 1.31E+03 3.25E+03
  2.75E+06 8.99E+07 2.01E-21 1.25E-16 8.53E+00 1.02E+01 8.46E+03 6.21E-01 2.71E+03 1.02E+03 2.04E+03
  2.85E+06 6.93E+07 1.02E-18 6.35E-14 7.69E+00 1.07E+01 7.99E+03 5.88E-01 2.57E+03 7.67E+02 1.25E+03
  2.95E+06 5.30E+07 2.14E-16 1.33E-11 6.84E+00 1.11E+01 7.46E+03 5.50E-01 2.37E+03 5.62E+02 7.51E+02
  3.05E+06 4.03E+07 2.10E-14 1.31E-09 6.02E+00 1.15E+01 6.88E+03 5.08E-01 2.15E+03 4.02E+02 4.42E+02
  3.15E+06 3.05E+07 1.07E-12 6.64E-08 5.24E+00 1.18E+01 6.28E+03 4.64E-01 1.94E+03 2.81E+02 2.56E+02
  3.25E+06 2.28E+07 3.09E-11 1.92E-06 4.51E+00 1.20E+01 5.66E+03 4.19E-01 1.73E+03 1.93E+02 1.47E+02
  3.35E+06 1.69E+07 5.49E-10 3.41E-05 3.85E+00 1.21E+01 5.04E+03 3.73E-01 1.54E+03 1.30E+02 8.36E+01
  3.45E+06 1.24E+07 6.42E-09 3.99E-04 3.26E+00 1.21E+01 4.44E+03 3.28E-01 1.37E+03 8.62E+01 4.76E+01
  3.55E+06 9.07E+06 5.24E-08 3.26E-03 2.74E+00 1.20E+01 3.87E+03 2.86E-01 1.23E+03 5.64E+01 2.72E+01
  3.65E+06 6.56E+06 3.14E-07 1.95E-02 2.29E+00 1.19E+01 3.34E+03 2.47E-01 1.11E+03 3.65E+01 1.57E+01
  3.75E+06 4.70E+06 1.45E-06 8.99E-02 1.91E+00 1.16E+01 2.86E+03 2.11E-01 1.00E+03 2.35E+01 9.14E+00
  3.85E+06 3.34E+06 5.28E-06 3.28E-01 1.58E+00 1.13E+01 2.43E+03 1.81E-01 9.09E+02 1.50E+01 5.38E+00
  3.95E+06 2.35E+06 1.58E-05 9.83E-01 1.31E+00 1.09E+01 2.05E+03 1.59E-01 8.27E+02 9.56E+00 3.20E+00
  4.05E+06 1.64E+06 3.97E-05 2.47E+00 1.08E+00 1.05E+01 1.71E+03 1.47E-01 7.51E+02 6.06E+00 1.92E+00
  4.15E+06 1.13E+06 8.53E-05 5.31E+00 8.79E-01 1.00E+01 1.41E+03 1.51E-01 6.77E+02 3.82E+00 1.17E+00
  4.25E+06 7.69E+05 1.60E-04 9.95E+00 7.13E-01 9.49E+00 1.16E+03 1.74E-01 6.03E+02 2.40E+00 7.27E-01
  4.35E+06 5.18E+05 2.66E-04 1.65E+01 5.75E-01 8.97E+00 9.48E+02 2.17E-01 5.30E+02 1.50E+00 4.58E-01
  4.45E+06 3.45E+05 3.97E-04 2.47E+01 4.63E-01 8.43E+00 7.71E+02 2.77E-01 4.60E+02 9.40E-01 2.93E-01
  4.55E+06 2.26E+05 5.36E-04 3.33E+01 3.77E-01 7.85E+00 6.20E+02 3.44E-01 3.95E+02 5.87E-01 1.88E-01
  4.65E+06 1.46E+05 6.64E-04 4.13E+01 3.13E-01 7.22E+00 4.92E+02 4.07E-01 3.39E+02 3.67E-01 1.20E-01
  4.75E+06 9.33E+04 7.63E-04 4.74E+01 2.68E-01 6.54E+00 3.84E+02 4.54E-01 2.90E+02 2.30E-01 7.65E-02
  4.85E+06 5.84E+04 8.17E-04 5.08E+01 2.38E-01 5.81E+00 2.94E+02 4.79E-01 2.51E+02 1.45E-01 4.80E-02
  4.95E+06 3.58E+04 8.24E-04 5.12E+01 2.20E-01 5.05E+00 2.20E+02 4.77E-01 2.18E+02 9.19E-02 2.95E-02
  5.05E+06 2.13E+04 7.88E-04 4.90E+01 2.11E-01 4.30E+00 1.61E+02 4.52E-01 1.91E+02 5.86E-02 1.78E-02
  5.15E+06 1.25E+04 7.21E-04 4.48E+01 2.09E-01 3.59E+00 1.16E+02 4.11E-01 1.69E+02 3.76E-02 1.05E-02
  5.25E+06 7.22E+03 6.38E-04 3.97E+01 2.11E-01 2.95E+00 8.22E+01 3.62E-01 1.51E+02 2.43E-02 6.08E-03
  5.35E+06 4.09E+03 5.50E-04 3.42E+01 2.17E-01 2.40E+00 5.75E+01 3.10E-01 1.37E+02 1.58E-02 3.43E-03
  5.45E+06 2.26E+03 4.65E-04 2.89E+01 2.28E-01 1.92E+00 3.96E+01 2.61E-01 1.25E+02 1.03E-02 1.89E-03
  5.55E+06 1.22E+03 3.85E-04 2.40E+01 2.43E-01 1.51E+00 2.68E+01 2.15E-01 1.15E+02 6.70E-03 1.01E-03
  5.65E+06 6.42E+02 3.16E-04 1.96E+01 2.67E-01 1.17E+00 1.78E+01 1.75E-01 1.07E+02 4.38E-03 5.20E-04
  5.75E+06 3.31E+02 2.57E-04 1.60E+01 3.03E-01 8.81E-01 1.15E+01 1.42E-01 1.02E+02 2.87E-03 2.59E-04
  5.85E+06 1.65E+02 2.08E-04 1.30E+01 3.58E-01 6.40E-01 7.20E+00 1.15E-01 9.81E+01 1.88E-03 1.23E-04
  5.95E+06 7.97E+01 1.68E-04 1.05E+01 4.39E-01 4.39E-01 4.25E+00 9.32E-02 9.68E+01 1.23E-03 5.53E-05
  6.05E+06 3.74E+01 1.36E-04 8.46E+00 5.54E-01 2.79E-01 2.34E+00 7.62E-02 9.79E+01 8.05E-04 2.36E-05
  6.15E+06 1.70E+01 1.10E-04 6.85E+00 7.07E-01 1.76E-01 1.26E+00 6.54E-02 9.48E+01 5.33E-04 9.94E-06
  6.25E+06 7.46E+00 8.96E-05 5.57E+00 9.23E-01 7.67E-02 4.92E-01 6.23E-02 9.84E+01 3.54E-04 3.05E-06
  6.35E+06 3.17E+00 7.33E-05 4.56E+00 1.34E+00 4.25E-03 4.80E-02 6.73E-02 3.32E+02 2.43E-04 2.84E-07
  6.45E+06 1.29E+00 6.03E-05 3.75E+00 2.04E+00 5.15E-04 9.62E-03 8.42E-02 9.59E+02 2.00E-04 4.77E-08
  6.55E+06 4.96E-01 4.99E-05 3.12E+00 2.93E+00 1.53E-04 3.28E-03 8.34E-02 1.72E+03 1.63E-04 2.30E-08
  6.65E+06 1.81E-01 4.16E-05 2.61E+00 3.93E+00 6.44E-05 1.32E-03 7.16E-02 2.47E+03 1.26E-04 1.47E-08
  6.75E+06 6.27E-02 3.49E-05 2.20E+00 4.99E+00 3.23E-05 5.70E-04 5.70E-02 3.20E+03 9.30E-05 9.50E-09
  6.85E+06 2.05E-02 2.95E-05 1.87E+00 6.09E+00 1.81E-05 2.60E-04 4.32E-02 3.89E+03 6.64E-05 5.93E-09
  6.95E+06 6.29E-03 2.51E-05 1.61E+00 7.22E+00 1.09E-05 1.24E-04 3.17E-02 4.58E+03 4.62E-05 3.59E-09
  7.05E+06 1.81E-03 2.16E-05 1.41E+00 8.39E+00 7.03E-06 6.25E-05 2.29E-02 5.26E+03 3.15E-05 2.12E-09
  7.15E+06 4.85E-04 1.88E-05 1.24E+00 9.61E+00 4.77E-06 3.29E-05 1.64E-02 5.94E+03 2.11E-05 1.23E-09
  7.25E+06 1.09E-04 1.64E-05 1.10E+00 1.09E+01 3.36E-06 1.78E-05 1.17E-02 6.63E+03 1.40E-05 7.03E-10
  7.35E+06 1.95E-05 1.43E-05 9.78E-01 1.25E+01 2.42E-06 9.70E-06 8.36E-03 7.31E+03 9.22E-06 3.99E-10
  7.45E+06 2.70E-06 1.25E-05 8.72E-01 1.42E+01 1.78E-06 5.35E-06 5.96E-03 7.98E+03 6.03E-06 2.24E-10
  7.55E+06 2.76E-07 1.09E-05 7.79E-01 1.62E+01 1.34E-06 2.99E-06 4.25E-03 8.62E+03 3.91E-06 1.25E-10
  7.65E+06 1.97E-08 9.47E-06 6.98E-01 1.85E+01 1.03E-06 1.69E-06 3.05E-03 9.23E+03 2.52E-06 6.94E-11
  7.75E+06 9.31E-10 8.23E-06 6.28E-01 2.12E+01 8.07E-07 9.62E-07 2.20E-03 9.80E+03 1.62E-06 3.82E-11
  7.85E+06 2.71E-11 7.15E-06 5.67E-01 2.44E+01 6.47E-07 5.56E-07 1.59E-03 1.03E+04 1.03E-06 2.09E-11
  7.95E+06 4.50E-13 6.21E-06 5.13E-01 2.80E+01 5.28E-07 3.26E-07 1.16E-03 1.08E+04 6.55E-07 1.14E-11
  8.05E+06 3.87E-15 5.38E-06 4.67E-01 3.18E+01 4.36E-07 1.94E-07 8.55E-04 1.13E+04 4.13E-07 6.18E-12
  8.15E+06 1.55E-17 4.67E-06 4.27E-01 3.58E+01 3.63E-07 1.17E-07 6.33E-04 1.18E+04 2.60E-07 3.33E-12
  8.25E+06 2.53E-20 4.05E-06 3.92E-01 3.97E+01 3.03E-07 7.26E-08 4.72E-04 1.22E+04 1.63E-07 1.79E-12
  8.35E+06 1.46E-23 3.52E-06 3.62E-01 4.32E+01 2.52E-07 4.58E-08 3.55E-04 1.26E+04 1.01E-07 9.57E-13
  8.45E+06 2.50E-27 3.05E-06 3.35E-01 4.62E+01 2.10E-07 2.96E-08 2.69E-04 1.30E+04 6.29E-08 5.10E-13
  8.55E+06 1.04E-31 2.65E-06 3.12E-01 4.84E+01 1.74E-07 1.96E-08 2.06E-04 1.34E+04 3.90E-08 2.71E-13
  8.65E+06 8.23E-37 2.30E-06 2.92E-01 4.99E+01 1.43E-07 1.33E-08 1.58E-04 1.38E+04 2.40E-08 1.43E-13
  8.75E+06 9.54E-43 2.00E-06 2.74E-01 5.06E+01 1.18E-07 9.24E-09 1.23E-04 1.42E+04 1.48E-08 7.56E-14
  8.85E+06 1.17E-49 1.74E-06 2.59E-01 5.06E+01 9.69E-08 6.55E-09 9.57E-05 1.47E+04 9.07E-09 3.98E-14
  8.95E+06 1.05E-57 1.52E-06 2.45E-01 4.99E+01 7.95E-08 4.73E-09 7.53E-05 1.51E+04 5.55E-09 2.09E-14
  9.05E+06 4.45E-67 1.33E-06 2.34E-01 4.87E+01 6.53E-08 3.46E-09 5.97E-05 1.56E+04 3.39E-09 1.09E-14
  9.15E+06 5.38E-78 1.17E-06 2.24E-01 4.69E+01 5.37E-08 2.57E-09 4.76E-05 1.61E+04 2.07E-09 5.72E-15
  9.25E+06 2.57E-87 1.03E-06 2.15E-01 4.49E+01 4.43E-08 1.93E-09 3.83E-05 1.66E+04 1.26E-09 2.99E-15
  9.35E+06 2.20E-87 9.08E-07 2.08E-01 4.25E+01 3.68E-08 1.46E-09 3.10E-05 1.72E+04 7.67E-10 1.56E-15
  9.45E+06 1.89E-87 8.07E-07 2.03E-01 3.99E+01 3.08E-08 1.11E-09 2.54E-05 1.79E+04 4.66E-10 8.14E-16
  9.55E+06 1.62E-87 7.23E-07 2.00E-01 3.72E+01 2.60E-08 8.48E-10 2.10E-05 1.86E+04 2.84E-10 4.25E-16
  9.65E+06 1.39E-87 6.53E-07 1.99E-01 3.45E+01 2.22E-08 6.52E-10 1.75E-05 1.94E+04 1.73E-10 2.22E-16
  9.75E+06 1.19E-87 5.96E-07 2.01E-01 3.18E+01 1.93E-08 5.02E-10 1.48E-05 2.03E+04 1.06E-10 1.16E-16
  9.85E+06 1.02E-87 5.51E-07 2.06E-01 2.90E+01 1.70E-08 3.89E-10 1.27E-05 2.14E+04 6.48E-11 6.12E-17
  9.95E+06 8.79E-88 5.18E-07 2.16E-01 2.63E+01 1.54E-08 3.02E-10 1.10E-05 2.27E+04 3.99E-11 3.23E-17

     Z        CLO2     CL2      S        SO21     SO23     HSO3     SO3      S2       N2      
  5.00E+04 6.24E-02 6.77E+00 1.39E-03 1.46E-04 1.03E-03 7.09E-02 9.00E-01 0.00E+00 2.42E+19
  1.50E+05 8.97E-02 9.65E+00 2.58E-03 2.67E-04 1.88E-03 1.25E-01 2.50E+00 0.00E+00 2.20E+19
  2.50E+05 1.27E-01 1.50E+01 3.85E-03 3.84E-04 2.71E-03 1.77E-01 5.78E+00 0.00E+00 2.00E+19
  3.50E+05 1.74E-01 2.27E+01 5.33E-03 5.07E-04 3.57E-03 2.20E-01 1.29E+01 0.00E+00 1.81E+19
  4.50E+05 2.25E-01 3.63E+01 7.15E-03 6.40E-04 4.50E-03 2.79E-01 2.55E+01 0.00E+00 1.62E+19
