  9.60E+06-7.49E-85
  9.70E+06-7.49E-85
  9.80E+06-7.49E-85
  9.90E+06-7.49E-85
  1.00E+07 0.00E+00
  1.00E+07-7.49E-85

 RAINOUT RATE, PHIDEP, TLOSS AND LOWER B.C.

 FOLLOWED BY TP, TL, FUP, FLOW, CON


     Z        H2CO     O        H2O      OH       HO2      H2O2     O3       H        H2       CH4      CO       CH3OOH  
           8.45E+08 0.00E+00 0.00E+00 4.36E+06 1.32E+08 2.08E+10 0.00E+00 0.00E+00 0.00E+00 0.00E+00 3.55E+04 8.96E+09
           2.56E+08 6.29E+04 0.00E+00 2.71E+06 3.51E+08 6.13E+09 1.59E+09 1.76E+02 5.86E+08 0.00E+00 0.00E+00 2.52E+09
           1.10E+09 6.29E+04 1.65E+10 7.07E+06 4.83E+08 2.69E+10 1.59E+09 1.76E+02 5.86E+08 0.00E+00 3.55E+04 1.15E+10
              0        0        1        0        0        0        0        0        0        2        2        0

           1.02E+11 6.76E+14 7.80E+11 2.49E+12 2.29E+12 2.95E+11 6.74E+14 1.87E+12 2.31E+10 0.00E+00 4.00E+11 2.35E+11
           1.02E+11 6.76E+14 6.07E+11 2.49E+12 2.29E+12 2.89E+11 6.74E+14 1.87E+12 2.25E+10 1.14E+11 6.21E+11 2.33E+11
          -1.26E-08-5.67E+08 3.03E+01-2.38E-06-2.44E-07-6.24E-22 1.76E-07 4.89E+06 3.85E+07 1.23E-01-1.90E+08-1.78E-21
          -2.56E+08-4.04E+04-1.65E+10-2.71E+06-3.51E+08-6.13E+09-1.59E+09-7.25E+02-5.86E+08 1.14E+11 2.21E+11-2.52E+09
          -3.38E+02-4.40E+07 1.56E+11-4.52E+04-1.82E+03 1.86E+03 4.39E+07-1.64E+04 1.81E+01 5.79E+02-7.17E+03 1.28E+03

     Z        CH3O2    N2O      NO       NO2      HNO2     HNO3     HO2NO2   NO3      N2O5     CL2O2    CH3CL    HOCL    
           8.47E+07 5.95E+04 1.47E+00 7.99E+00 2.42E+05 1.67E+08 8.42E+06 6.83E-03 6.38E+02 0.00E+00 0.00E+00 0.00E+00
           1.08E+08 0.00E+00 1.92E+06 2.74E+06 5.97E+04 6.21E+07 2.01E+05 1.38E+03 5.74E-01 4.90E-07 0.00E+00 2.96E+04
           1.93E+08 5.95E+04 1.92E+06 2.74E+06 3.02E+05 2.29E+08 8.62E+06 1.38E+03 6.38E+02 4.90E-07 0.00E+00 2.96E+04
              0        2        0        0        0        0        0        0        0        0        2        0

           2.96E+11 2.64E+07 1.61E+11 1.70E+11 2.43E+09 3.59E+09 7.31E+09 1.69E+09 2.48E+06 1.02E+06 0.00E+00 1.27E+09
           2.96E+11 1.04E+09 1.61E+11 1.70E+11 2.43E+09 3.53E+09 7.31E+09 1.69E+09 2.48E+06 1.02E+06 9.73E+06 1.27E+09
           1.51E-19 6.69E-13-2.69E-10-8.38E-12-2.12E-21-1.38E-27-4.07E-31-1.12E-18-2.27E-40-1.89E-38 8.07E-20-2.63E-26
          -1.08E+08 1.01E+09-1.92E+06-2.74E+06-5.97E+04-6.21E+07-2.01E+05-1.38E+03-5.74E-01-5.02E-07 9.73E+06-2.96E+04
           1.99E+02 3.90E+01 3.61E+01 1.91E+01-3.24E-01 1.10E+02 5.26E+01-4.53E+00 9.50E-02 2.97E-02 5.28E-02 9.59E+00

     Z        CL       CLO      HCL      CLONO2   O2       H2S      HS       SO       SO2      H2SO4    HSO      CO2     
           0.00E+00 0.00E+00 7.16E+06 0.00E+00 1.01E+08 1.54E+02 2.40E+03 3.11E-03 2.00E+08 1.20E+08 5.38E+05 2.20E+10
           2.31E+01 3.32E+03 2.53E+06 2.27E+03 5.10E+11 4.94E+05 5.20E+03 1.11E+00 4.07E+08 5.92E+07 1.94E+06 0.00E+00
           2.31E+01 3.32E+03 9.70E+06 2.27E+03 1.16E+14 4.94E+05 7.60E+03 1.12E+00 6.08E+08 1.79E+08 2.47E+06 1.16E+14
              0        0        0        0        1        0        0        0        0        0        0        1

           1.33E+11 1.54E+10 2.15E+08 8.29E+07 7.93E+14 3.66E+08 3.76E+08 4.83E+09 1.31E+11 3.24E+09 3.56E+08 1.17E+14
           1.33E+11 1.54E+10 2.13E+08 8.29E+07 6.77E+14 3.66E+08 3.76E+08 4.83E+09 1.31E+11 3.18E+09 3.54E+08 1.01E+12
          -3.94E-08-1.95E-12-1.54E-09-5.77E-36 1.89E+08-1.07E-36-3.59E-23 2.61E-15 2.96E-14-5.66E-07-2.24E-20 1.90E+08
          -5.93E+01-3.32E+03-2.53E+06-2.27E+03-1.16E+14-4.94E+05-5.20E+03 5.74E-01-4.07E+08-5.92E+07-1.94E+06-1.16E+14
          -5.02E+01-4.42E-03 1.55E-01 4.20E+00 6.20E+07 5.08E+00-6.05E+00-1.81E+02 3.55E+02-1.78E+02 1.58E+00 8.88E+03

     Z        SO4AER  
           3.04E+09
           2.63E+07
           3.06E+09
              0

           3.06E+09
           3.04E+09
          -7.49E-85
          -2.46E+07
          -6.71E+01

 CONSERVATION OF OXYGEN:
     OXYLOS = 3.159E+11  OXYPRO = 3.089E+11  CONOXY = 7.049E+09   ERR =  2.282E+00%

     OXYDEP = 2.451E+10  OXYRAN = 1.186E+11  OXYUP = 6.647E+00  TP-TL(H2O) = 1.728E+11
     FLOW(LCO) = 2.210E+11  FLOW(LN2O) = 1.010E+09
     GPP-FLOW(LO2)= 6.874E+11  GPPOXY = 1.160E+14  GPP-FLOW(LCO2)=-6.006E+11  GPPCDE = 1.160E+14

      H2O     TP        TL        TP-TL 
     TROPOS 6.176E+11 4.612E+11 1.563E+11
     STRATO 1.625E+11 1.460E+11 1.651E+10
     TOTAL  7.801E+11 6.072E+11 1.728E+11
     FLOW(O2)= 115656292100664.906
     SL(O2)=     5100169113157958.000
     FLOW(CO2)= 116300278429711.750
     SL(CO2)=     9714607834586584.000

 RAINOUT RATE, FLOW, FUP,TLOSS

     Z        H2CO     O        OH       HO2      H2O2     O3       CO       CH3OOH   CH3O2    N2O     
 RAIN      8.45E+08 0.00E+00 4.36E+06 2.65E+08 4.16E+10 0.00E+00 3.55E+04 1.79E+10 1.69E+08 5.95E+04
 FLOW     -2.56E+08-4.04E+04-2.71E+06-7.02E+08-1.23E+10-4.77E+09 2.21E+11-5.05E+09-2.16E+08 1.01E+09
  FUP     -1.26E-08-5.67E+08-2.38E-06-4.88E-07-1.25E-21 5.28E-07-1.90E+08-3.55E-21 3.02E-19 6.69E-13
 TLOS      1.10E+09 6.29E+04 7.07E+06 9.67E+08 5.39E+10 4.77E+09 3.55E+04 2.30E+10 3.85E+08 5.95E+04
 

     Z        NO       NO2      HNO2     HNO3     HO2NO2   NO3      N2O5     O2       SO       SO2     
 RAIN      1.47E+00 1.60E+01 4.84E+05 5.02E+08 3.37E+07 2.05E-02 3.19E+03 2.02E+08 3.11E-03 4.01E+08
 FLOW     -1.92E+06-5.47E+06-1.19E+05-1.86E+08-8.03E+05-4.14E+03-2.87E+00-2.31E+14 5.74E-01-8.15E+08
  FUP     -2.69E-10-1.68E-11-4.24E-21-4.14E-27-1.63E-30-3.35E-18-1.13E-39 3.77E+08 2.61E-15 5.92E-14
 TLOS      1.92E+06 5.47E+06 6.03E+05 6.88E+08 3.45E+07 4.13E+03 3.19E+03 2.31E+14 1.12E+00 1.22E+09
 

     Z        H2SO4    HSO      CO2      SO4AER  
 RAIN      4.80E+08 5.38E+05 4.39E+10 1.21E+10
 FLOW     -2.37E+08-1.94E+06-2.33E+14-9.83E+07
  FUP     -2.27E-06-2.24E-20 3.81E+08-3.00E-84
 TLOS      7.16E+08 2.47E+06 2.33E+14 1.22E+10

 INTEGRATED REACTION RATES

         1         2         3         4         5         6         7         8         9        10
  1   2.221E+11 1.146E+08 2.392E+07 2.232E+10 1.319E+11 1.694E+12 2.729E+09 1.170E+09 3.509E+10 8.214E+11   10
 11   2.247E+11 1.998E+11 1.033E+12 8.706E+10 2.934E+11 1.628E+11 1.306E+11 6.735E+14 2.501E+10 8.207E+09   20
 21   4.036E+14 1.425E+11 3.392E+11 8.881E+11 3.819E+11 4.042E+14 2.688E+14 1.055E+11 1.804E+11 6.208E+11   30
 31   6.640E+07 1.920E+07 5.869E+04 0.000E+00 2.016E+04 2.187E+06 2.187E+06 2.020E+10 1.877E+10 7.938E+04   40
 41   2.425E+04 1.180E+11 2.167E+06 8.105E+10 6.209E+10 1.773E+08 1.848E+09 1.427E+08 1.149E+07 2.911E+10   50
 51   1.326E+08 4.154E+10 1.035E+09 2.429E+09 2.716E+09 2.778E+06 1.442E+11 1.133E+11 4.230E+08 2.443E+07   60
 61   7.496E+00 2.403E+02 1.326E+08 3.055E+04 1.784E-05 1.326E+08 1.138E+11 4.561E-08 4.189E+05 1.463E+07   70
 71   2.353E+11 1.339E+09 1.355E+10 1.022E+11 4.101E+04 3.051E+05 3.816E+05 2.791E+05 3.476E+05 5.303E+04   80
 81   1.833E+06 5.448E+05 9.223E+10 1.579E+09 4.941E+10 2.429E+09 1.385E+10 3.577E+09 6.223E+06 6.464E+08   90
 91   7.315E+09 1.649E+09 9.135E+03 4.674E+09 9.830E+08 1.823E+11 4.438E+10 4.296E+07 2.461E+02 3.547E+07  100
101   8.801E+05 6.171E+07 1.312E+07 8.850E+06 1.527E+10 4.089E+06 1.385E+08 3.205E+03 2.442E+07 7.273E+05  110
111   4.776E+07 5.076E+06 4.248E+03 6.192E+04 2.650E+05 1.639E+01 1.177E+11 2.693E+00 1.405E-01 1.165E+10  120
121   1.534E+09 8.290E+07 1.274E+09 8.105E+08 1.987E+08 1.664E+07 8.746E+05 4.018E+03 4.820E+07 9.964E+05  130
131   3.320E+00 2.139E+04 1.486E+03 7.085E+06 1.210E+09 6.190E+04 2.971E+05 8.102E+07 2.442E+10 1.389E+07  140
141   1.015E+06 8.232E+05 1.923E+05 9.327E+10 2.587E+03 2.137E+04 3.372E+04 1.615E+03 2.678E+00 9.160E+08  150
151   1.562E+09 2.483E+06 1.866E+06 5.932E-04 6.165E+05 0.000E+00 3.139E+09 8.965E+07 3.136E+09 3.738E+08  160
161   4.844E+06 5.877E+07 3.239E+09 4.787E+06 3.244E+09 3.239E+09 2.475E+02 6.536E-03 1.526E+02 2.762E+08  170
171   1.207E+03 1.021E+05 1.782E+05 2.656E+06 1.478E+07 5.793E+01 2.102E-01 3.157E+00 4.055E-03 1.344E+09  180
181   1.163E+02 1.345E+09 6.060E+02 6.060E+02 1.656E+06 1.225E+11 2.432E+08 4.597E+06 0.000E+00 1.113E+10  190
191   1.113E+11 1.205E+06 1.767E+07 2.547E+02 1.216E+00 1.137E+10 6.175E+06 1.448E-01 3.417E+07 1.224E+09  200
201   0.000E+00 3.547E+08 1.607E+06 1.198E+06 1.074E+02 8.710E-01 1.162E+01 0.000E+00 1.252E+00 8.537E+00  210
211   9.642E+06 2.567E+08 1.378E+04 1.072E+03 2.142E+03 8.753E+07 9.883E-01 2.643E+07 5.835E+05 7.601E-30  220
221   6.880E+11 0.000E+00                                                                                  222
         1         2         3         4         5         6         7         8         9        10

 ATMOSPHERIC PARAMETERS AND PH EQ SPECIES

     Z        SO4AER   CH21     CH23     O1D      CH3      H3CO     HCO      N        NOCL     CLONO   
  5.00E+04 2.46E+09 0.00E+00 0.00E+00 2.25E-03 1.91E+01 9.31E+03 1.81E+00 2.21E-52 3.15E-01 1.40E+00
  1.50E+05 2.73E+09 0.00E+00 0.00E+00 4.91E-03 2.25E+01 1.35E+04 2.60E+00 2.73E-34 5.39E-01 2.60E+00
  2.50E+05 3.42E+09 0.00E+00 0.00E+00 1.13E-02 2.54E+01 1.91E+04 3.55E+00 5.71E-20 9.49E-01 4.99E+00
  3.50E+05 4.16E+09 0.00E+00 0.00E+00 2.38E-02 2.59E+01 2.40E+04 4.23E+00 4.67E-12 1.56E+00 8.72E+00
  4.50E+05 4.78E+09 0.00E+00 0.00E+00 4.49E-02 2.90E+01 2.95E+04 5.02E+00 1.49E-07 2.23E+00 1.37E+01
  5.50E+05 5.25E+09 0.00E+00 0.00E+00 7.85E-02 2.79E+01 3.20E+04 5.09E+00 2.00E-04 2.80E+00 1.84E+01
  6.50E+05 5.53E+09 0.00E+00 0.00E+00 1.28E-01 2.30E+01 3.03E+04 4.35E+00 2.03E-02 2.49E+00 2.32E+01
  7.50E+05 5.59E+09 0.00E+00 0.00E+00 1.93E-01 1.77E+01 2.66E+04 3.39E+00 3.39E-01 3.39E+00 2.24E+01
  8.50E+05 5.43E+09 0.00E+00 0.00E+00 2.77E-01 1.30E+01 2.20E+04 2.46E+00 2.65E+00 3.76E+00 2.37E+01
  9.50E+05 5.19E+09 1.43-151 7.86-146 3.77E-01 5.95E+00 1.50E+04 1.29E+00 1.98E+01 5.91E+00 2.94E+01
  1.05E+06 4.91E+09 5.96-117 3.29-111 5.09E-01 1.90E+00 8.84E+03 5.17E-01 9.91E+01 1.28E+01 4.40E+01
  1.15E+06 4.30E+09 8.88-101 4.90E-95 7.89E-01 2.12E+00 6.90E+03 3.93E-01 1.67E+02 1.07E+01 4.19E+01
  1.25E+06 3.67E+09 6.08E-87 3.36E-81 1.26E+00 2.75E+00 7.89E+03 4.58E-01 2.45E+02 9.54E+00 4.49E+01
  1.35E+06 3.05E+09 4.31E-75 2.38E-69 1.94E+00 3.78E+00 1.01E+04 6.14E-01 3.41E+02 1.03E+01 5.18E+01
  1.45E+06 2.48E+09 6.39E-65 3.53E-59 2.73E+00 5.20E+00 1.30E+04 8.23E-01 4.64E+02 1.29E+01 5.66E+01
  1.55E+06 1.98E+09 3.57E-56 1.97E-50 3.49E+00 6.93E+00 1.61E+04 1.06E+00 6.05E+02 1.67E+01 5.45E+01
  1.65E+06 1.54E+09 1.22E-48 6.73E-43 4.04E+00 8.65E+00 1.86E+04 1.27E+00 7.34E+02 2.03E+01 4.54E+01
  1.75E+06 1.18E+09 3.80E-42 2.10E-36 4.23E+00 9.94E+00 1.98E+04 1.38E+00 8.24E+02 2.17E+01 3.32E+01
  1.85E+06 8.98E+08 1.50E-36 8.26E-31 4.07E+00 1.06E+01 1.96E+04 1.38E+00 8.61E+02 2.02E+01 2.20E+01
  1.95E+06 6.81E+08 9.87E-32 5.45E-26 3.67E+00 1.09E+01 1.85E+04 1.31E+00 8.48E+02 1.69E+01 1.39E+01
  2.05E+06 5.18E+08 1.38E-27 7.64E-22 3.17E+00 1.09E+01 1.71E+04 1.21E+00 8.04E+02 1.32E+01 8.78E+00
  2.15E+06 3.97E+08 5.08E-24 2.80E-18 2.66E+00 1.07E+01 1.56E+04 1.11E+00 7.44E+02 9.96E+00 5.61E+00
  2.25E+06 3.06E+08 5.83E-21 3.22E-15 2.19E+00 1.06E+01 1.42E+04 1.01E+00 6.80E+02 7.33E+00 3.67E+00
  2.35E+06 2.38E+08 2.46E-18 1.36E-12 1.77E+00 1.06E+01 1.29E+04 9.22E-01 6.18E+02 5.30E+00 2.46E+00
  2.45E+06 1.86E+08 4.37E-16 2.41E-10 1.43E+00 1.06E+01 1.18E+04 8.44E-01 5.62E+02 3.78E+00 1.68E+00
  2.55E+06 1.45E+08 3.69E-14 2.04E-08 1.14E+00 1.06E+01 1.08E+04 7.73E-01 5.11E+02 2.66E+00 1.15E+00
  2.65E+06 1.12E+08 1.64E-12 9.05E-07 9.10E-01 1.07E+01 9.87E+03 7.09E-01 4.65E+02 1.84E+00 7.91E-01
  2.75E+06 8.70E+07 4.20E-11 2.32E-05 7.28E-01 1.09E+01 9.03E+03 6.49E-01 4.25E+02 1.26E+00 5.40E-01
  2.85E+06 6.69E+07 6.70E-10 3.70E-04 5.84E-01 1.10E+01 8.25E+03 5.93E-01 3.89E+02 8.47E-01 3.65E-01
  2.95E+06 5.12E+07 7.12E-09 3.93E-03 4.70E-01 1.12E+01 7.50E+03 5.39E-01 3.56E+02 5.64E-01 2.43E-01
  3.05E+06 3.89E+07 5.32E-08 2.94E-02 3.82E-01 1.13E+01 6.77E+03 4.87E-01 3.27E+02 3.71E-01 1.60E-01
  3.15E+06 2.93E+07 2.94E-07 1.62E-01 3.12E-01 1.14E+01 6.06E+03 4.37E-01 3.01E+02 2.43E-01 1.04E-01
  3.25E+06 2.19E+07 1.25E-06 6.90E-01 2.56E-01 1.14E+01 5.37E+03 3.92E-01 2.77E+02 1.57E-01 6.64E-02
  3.35E+06 1.62E+07 4.22E-06 2.33E+00 2.13E-01 1.13E+01 4.70E+03 3.58E-01 2.56E+02 1.01E-01 4.20E-02
  3.45E+06 1.19E+07 1.16E-05 6.43E+00 1.77E-01 1.10E+01 4.05E+03 3.47E-01 2.35E+02 6.48E-02 2.63E-02
  3.55E+06 8.66E+06 2.69E-05 1.49E+01 1.49E-01 1.06E+01 3.43E+03 3.77E-01 2.15E+02 4.11E-02 1.64E-02
  3.65E+06 6.25E+06 5.32E-05 2.94E+01 1.25E-01 1.01E+01 2.86E+03 4.64E-01 1.96E+02 2.58E-02 1.02E-02
  3.75E+06 4.47E+06 9.13E-05 5.04E+01 1.06E-01 9.53E+00 2.35E+03 6.13E-01 1.76E+02 1.61E-02 6.32E-03
  3.85E+06 3.17E+06 1.38E-04 7.60E+01 9.10E-02 8.79E+00 1.89E+03 8.05E-01 1.57E+02 9.94E-03 3.93E-03
  3.95E+06 2.23E+06 1.85E-04 1.02E+02 7.99E-02 7.92E+00 1.48E+03 1.01E+00 1.39E+02 6.11E-03 2.44E-03
  4.05E+06 1.55E+06 2.24E-04 1.24E+02 7.27E-02 6.94E+00 1.13E+03 1.17E+00 1.22E+02 3.76E-03 1.51E-03
  4.15E+06 1.07E+06 2.47E-04 1.36E+02 6.94E-02 5.88E+00 8.30E+02 1.26E+00 1.08E+02 2.31E-03 9.22E-04
  4.25E+06 7.23E+05 2.50E-04 1.38E+02 7.00E-02 4.82E+00 5.89E+02 1.25E+00 9.58E+01 1.43E-03 5.54E-04
  4.35E+06 4.86E+05 2.36E-04 1.30E+02 7.46E-02 3.82E+00 4.04E+02 1.17E+00 8.58E+01 8.94E-04 3.25E-04
  4.45E+06 3.23E+05 2.09E-04 1.15E+02 8.32E-02 2.93E+00 2.68E+02 1.03E+00 7.78E+01 5.59E-04 1.86E-04
  4.55E+06 2.11E+05 1.76E-04 9.71E+01 9.61E-02 2.16E+00 1.71E+02 8.67E-01 7.19E+01 3.50E-04 1.02E-04
  4.65E+06 1.36E+05 1.42E-04 7.84E+01 1.14E-01 1.54E+00 1.05E+02 7.01E-01 6.77E+01 2.19E-04 5.38E-05
  4.75E+06 8.64E+04 1.11E-04 6.11E+01 1.36E-01 1.05E+00 6.19E+01 5.57E-01 6.55E+01 1.37E-04 2.69E-05
  4.85E+06 5.38E+04 8.44E-05 4.64E+01 1.65E-01 6.86E-01 3.49E+01 4.48E-01 6.51E+01 8.52E-05 1.27E-05
  4.95E+06 3.28E+04 6.28E-05 3.45E+01 2.00E-01 4.24E-01 1.86E+01 3.82E-01 6.70E+01 5.36E-05 5.65E-06
  5.05E+06 1.95E+04 4.60E-05 2.52E+01 2.43E-01 2.43E-01 9.22E+00 3.69E-01 7.15E+01 3.43E-05 2.36E-06
  5.15E+06 1.13E+04 3.35E-05 1.83E+01 2.95E-01 1.26E-01 4.15E+00 4.14E-01 7.96E+01 2.24E-05 9.26E-07
  5.25E+06 6.49E+03 2.43E-05 1.32E+01 3.59E-01 5.78E-02 1.66E+00 5.17E-01 9.27E+01 1.51E-05 3.44E-07
  5.35E+06 3.65E+03 1.77E-05 9.61E+00 4.37E-01 2.32E-02 5.91E-01 6.81E-01 1.12E+02 1.05E-05 1.22E-07
  5.45E+06 2.00E+03 1.30E-05 7.00E+00 5.32E-01 8.37E-03 1.92E-01 9.30E-01 1.38E+02 7.62E-06 4.30E-08
  5.55E+06 1.06E+03 9.53E-06 5.11E+00 6.63E-01 2.20E-03 5.00E-02 1.34E+00 1.93E+02 6.16E-06 1.33E-08
  5.65E+06 5.53E+02 7.04E-06 3.75E+00 8.85E-01 4.06E-04 1.07E-02 1.79E+00 3.64E+02 5.52E-06 4.34E-09
  5.75E+06 2.82E+02 5.25E-06 2.79E+00 1.21E+00 9.70E-05 2.64E-03 1.91E+00 6.54E+02 4.77E-06 2.52E-09
  5.85E+06 1.39E+02 3.95E-06 2.10E+00 1.59E+00 3.19E-05 7.76E-04 1.69E+00 9.95E+02 3.83E-06 1.74E-09
  5.95E+06 6.64E+01 2.99E-06 1.60E+00 2.01E+00 1.30E-05 2.60E-04 1.32E+00 1.35E+03 2.89E-06 1.16E-09
  6.05E+06 3.09E+01 2.29E-06 1.24E+00 2.42E+00 6.08E-06 9.78E-05 9.50E-01 1.73E+03 2.09E-06 7.35E-10
  6.15E+06 1.39E+01 1.77E-06 9.70E-01 2.82E+00 3.17E-06 4.07E-05 6.52E-01 2.13E+03 1.47E-06 4.48E-10
  6.25E+06 6.08E+00 1.39E-06 7.73E-01 3.20E+00 1.79E-06 1.84E-05 4.38E-01 2.58E+03 1.00E-06 2.65E-10
  6.35E+06 2.58E+00 1.10E-06 6.28E-01 3.55E+00 1.08E-06 8.87E-06 2.91E-01 3.08E+03 6.73E-07 1.54E-10
  6.45E+06 1.04E+00 8.83E-07 5.18E-01 3.90E+00 6.89E-07 4.47E-06 1.94E-01 3.64E+03 4.45E-07 8.76E-11
  6.55E+06 4.03E-01 7.15E-07 4.34E-01 4.26E+00 4.60E-07 2.32E-06 1.29E-01 4.27E+03 2.91E-07 4.92E-11
  6.65E+06 1.48E-01 5.84E-07 3.68E-01 4.65E+00 3.21E-07 1.24E-06 8.70E-02 4.96E+03 1.88E-07 2.74E-11
  6.75E+06 5.12E-02 4.82E-07 3.18E-01 5.05E+00 2.32E-07 6.72E-07 5.90E-02 5.71E+03 1.21E-07 1.51E-11
  6.85E+06 1.68E-02 4.02E-07 2.78E-01 5.47E+00 1.74E-07 3.72E-07 4.03E-02 6.50E+03 7.69E-08 8.24E-12
  6.95E+06 5.17E-03 3.39E-07 2.46E-01 5.91E+00 1.34E-07 2.09E-07 2.78E-02 7.32E+03 4.87E-08 4.48E-12
  7.05E+06 1.49E-03 2.88E-07 2.21E-01 6.34E+00 1.07E-07 1.20E-07 1.94E-02 8.15E+03 3.07E-08 2.42E-12
  7.15E+06 4.01E-04 2.48E-07 2.01E-01 6.75E+00 8.76E-08 6.99E-08 1.36E-02 8.96E+03 1.93E-08 1.30E-12
  7.25E+06 9.04E-05 2.15E-07 1.85E-01 7.12E+00 7.29E-08 4.13E-08 9.59E-03 9.73E+03 1.21E-08 7.00E-13
  7.35E+06 1.63E-05 1.86E-07 1.70E-01 7.42E+00 6.12E-08 2.47E-08 6.80E-03 1.05E+04 7.52E-09 3.74E-13
  7.45E+06 2.27E-06 1.61E-07 1.58E-01 7.63E+00 5.17E-08 1.50E-08 4.84E-03 1.12E+04 4.68E-09 2.00E-13
  7.55E+06 2.33E-07 1.39E-07 1.46E-01 7.75E+00 4.39E-08 9.27E-09 3.47E-03 1.18E+04 2.90E-09 1.06E-13
  7.65E+06 1.68E-08 1.20E-07 1.36E-01 7.78E+00 3.76E-08 5.85E-09 2.49E-03 1.25E+04 1.79E-09 5.63E-14
  7.75E+06 8.00E-10 1.04E-07 1.27E-01 7.73E+00 3.25E-08 3.78E-09 1.80E-03 1.30E+04 1.10E-09 2.97E-14
  7.85E+06 2.36E-11 8.98E-08 1.19E-01 7.61E+00 2.83E-08 2.51E-09 1.30E-03 1.36E+04 6.79E-10 1.57E-14
  7.95E+06 3.96E-13 7.75E-08 1.12E-01 7.42E+00 2.48E-08 1.71E-09 9.47E-04 1.42E+04 4.16E-10 8.24E-15
  8.05E+06 3.46E-15 6.69E-08 1.06E-01 7.18E+00 2.18E-08 1.19E-09 6.91E-04 1.47E+04 2.55E-10 4.32E-15
  8.15E+06 1.41E-17 5.77E-08 9.95E-02 6.90E+00 1.94E-08 8.52E-10 5.05E-04 1.52E+04 1.55E-10 2.26E-15
  8.25E+06 2.35E-20 4.98E-08 9.41E-02 6.59E+00 1.73E-08 6.21E-10 3.70E-04 1.57E+04 9.46E-11 1.18E-15
  8.35E+06 1.39E-23 4.30E-08 8.91E-02 6.26E+00 1.56E-08 4.60E-10 2.72E-04 1.62E+04 5.74E-11 6.13E-16
  8.45E+06 2.45E-27 3.72E-08 8.45E-02 5.93E+00 1.41E-08 3.45E-10 2.00E-04 1.67E+04 3.48E-11 3.18E-16
  8.55E+06 1.05E-31 3.22E-08 8.03E-02 5.60E+00 1.29E-08 2.62E-10 1.47E-04 1.72E+04 2.10E-11 1.65E-16
  8.65E+06 8.72E-37 2.79E-08 7.65E-02 5.27E+00 1.17E-08 2.00E-10 1.09E-04 1.77E+04 1.27E-11 8.53E-17
  8.75E+06 1.06E-42 2.42E-08 7.29E-02 4.96E+00 1.08E-08 1.54E-10 8.01E-05 1.82E+04 7.65E-12 4.40E-17
  8.85E+06 1.38E-49 2.10E-08 6.97E-02 4.65E+00 9.95E-09 1.19E-10 5.91E-05 1.88E+04 4.60E-12 2.27E-17
  8.95E+06 1.32E-57 1.83E-08 6.68E-02 4.37E+00 9.21E-09 9.22E-11 4.36E-05 1.93E+04 2.77E-12 1.17E-17
  9.05E+06 6.03E-67 1.60E-08 6.42E-02 4.09E+00 8.56E-09 7.16E-11 3.22E-05 1.98E+04 1.66E-12 5.99E-18
  9.15E+06 7.99E-78 1.40E-08 6.19E-02 3.84E+00 7.99E-09 5.57E-11 2.38E-05 2.04E+04 9.96E-13 3.08E-18
  9.25E+06 2.58E-87 1.23E-08 5.99E-02 3.59E+00 7.49E-09 4.33E-11 1.76E-05 2.10E+04 5.97E-13 1.58E-18
  9.35E+06 2.21E-87 1.09E-08 5.83E-02 3.36E+00 7.06E-09 3.37E-11 1.30E-05 2.16E+04 3.58E-13 8.10E-19
  9.45E+06 1.90E-87 9.65E-09 5.71E-02 3.15E+00 6.69E-09 2.63E-11 9.62E-06 2.23E+04 2.15E-13 4.16E-19
  9.55E+06 1.63E-87 8.63E-09 5.64E-02 2.94E+00 6.38E-09 2.05E-11 7.13E-06 2.31E+04 1.30E-13 2.14E-19
  9.65E+06 1.40E-87 7.79E-09 5.64E-02 2.75E+00 6.15E-09 1.60E-11 5.29E-06 2.40E+04 7.83E-14 1.10E-19
  9.75E+06 1.20E-87 7.11E-09 5.71E-02 2.56E+00 5.99E-09 1.25E-11 3.94E-06 2.50E+04 4.75E-14 5.71E-20
  9.85E+06 1.03E-87 6.57E-09 5.88E-02 2.38E+00 5.92E-09 9.80E-12 2.95E-06 2.63E+04 2.89E-14 2.97E-20
  9.95E+06 8.82E-88 6.17E-09 6.19E-02 2.20E+00 5.97E-09 7.70E-12 2.22E-06 2.77E+04 1.78E-14 1.55E-20

     Z        CLO2     CL2      S        SO21     SO23     HSO3     SO3      S2       N2      
  5.00E+04 3.00E-04 1.25E-03 2.19E-02 2.98E-04 2.04E-03 5.06E-01 6.43E-01 0.00E+00 2.43E+19
  1.50E+05 6.67E-04 3.82E-03 5.22E-02 4.83E-04 3.30E-03 1.09E+00 2.23E+00 0.00E+00 2.21E+19
  2.50E+05 1.47E-03 1.55E-02 8.28E-02 5.86E-04 3.99E-03 1.73E+00 5.88E+00 0.00E+00 2.00E+19
  3.50E+05 2.87E-03 5.83E-02 1.11E-01 6.33E-04 4.31E-03 2.25E+00 1.39E+01 0.00E+00 1.82E+19
  4.50E+05 4.84E-03 1.92E-01 1.36E-01 6.49E-04 4.42E-03 2.83E+00 2.78E+01 0.00E+00 1.63E+19
  5.50E+05 7.25E-03 4.42E-01 1.66E-01 6.80E-04 4.63E-03 3.31E+00 5.83E+01 0.00E+00 1.46E+19
