 
 ----------START O ISOTOPE CALCULATION----------
 
  Gross Primary Productivity FOR O2 CO2= 1.16E+14  1.16E+14 cm-2s-1
    90.5   3.70E+00 -4.31E-01 -4.31E-01 -9.59E-01  1.09E+01  1.45E+01  1.75E+01  1.09E+01  5.30E+01
    91.5   3.72E+00 -4.01E-01 -4.01E-01 -9.57E-01  9.62E+00  1.19E+01  1.75E+01  9.62E+00  5.29E+01
    92.5   3.69E+00 -3.57E-01 -3.57E-01 -9.56E-01  8.46E+00  9.83E+00  1.75E+01  8.46E+00  5.29E+01
    93.5   3.64E+00 -2.93E-01 -2.93E-01 -9.54E-01  7.46E+00  8.08E+00  1.75E+01  7.46E+00  5.29E+01
    94.5   3.56E+00 -2.03E-01 -2.03E-01 -9.52E-01  6.61E+00  6.67E+00  1.75E+01  6.61E+00  5.29E+01
    95.5   3.47E+00 -7.12E-02 -7.12E-02 -9.49E-01  5.93E+00  5.57E+00  1.75E+01  5.93E+00  5.29E+01
    96.5   3.37E+00  1.12E-01  1.12E-01 -9.46E-01  5.40E+00  4.69E+00  1.75E+01  5.40E+00  5.29E+01
    97.5   3.27E+00  3.62E-01  3.62E-01 -9.43E-01  5.00E+00  4.02E+00  1.75E+01  5.00E+00  5.29E+01
    98.5   3.19E+00  6.82E-01  6.82E-01 -9.39E-01  4.74E+00  3.53E+00  1.75E+01  4.74E+00  5.29E+01
    99.5   3.13E+00  1.04E+00  1.04E+00 -9.35E-01  4.61E+00  3.26E+00  1.75E+01  4.61E+00  5.29E+01
 
     Z(km)       O3I   CH3OOHI    CH3O2I   HO2NO2I     N2O5I
     0.5   1.13E+02 -8.52E-01 -8.50E-01  4.33E+01  9.78E+01
     1.5   1.13E+02 -8.55E-01 -8.55E-01  4.50E+01  9.84E+01
     2.5   1.13E+02 -8.59E-01 -8.60E-01  4.80E+01  1.00E+02
     3.5   1.13E+02 -8.62E-01 -8.64E-01  5.18E+01  1.03E+02
     4.5   1.13E+02 -8.65E-01 -8.67E-01  5.60E+01  1.07E+02
     5.5   1.13E+02 -8.67E-01 -8.68E-01  5.99E+01  1.10E+02
     6.5   1.13E+02 -8.69E-01 -8.71E-01  6.36E+01  1.12E+02
     7.5   1.13E+02 -8.72E-01 -8.74E-01  6.67E+01  1.14E+02
     8.5   1.13E+02 -8.74E-01 -8.78E-01  6.93E+01  1.16E+02
     9.5   1.13E+02 -8.75E-01 -8.77E-01  7.16E+01  1.18E+02
    10.5   1.13E+02 -8.73E-01 -8.71E-01  7.47E+01  1.22E+02
    11.5   1.12E+02 -8.64E-01 -8.54E-01  8.06E+01  1.28E+02
    12.5   1.12E+02 -8.56E-01 -8.51E-01  8.99E+01  1.38E+02
    13.5   1.12E+02 -8.60E-01 -8.61E-01  1.01E+02  1.47E+02
    14.5   1.12E+02 -8.74E-01 -8.76E-01  1.14E+02  1.54E+02
    15.5   1.12E+02 -8.91E-01 -8.92E-01  1.26E+02  1.58E+02
    16.5   1.12E+02 -9.03E-01 -9.03E-01  1.36E+02  1.60E+02
    17.5   1.12E+02 -9.09E-01 -9.09E-01  1.43E+02  1.62E+02
    18.5   1.12E+02 -9.10E-01 -9.10E-01  1.48E+02  1.62E+02
    19.5   1.12E+02 -9.06E-01 -9.06E-01  1.51E+02  1.63E+02
    20.5   1.12E+02 -8.97E-01 -8.98E-01  1.54E+02  1.63E+02
    21.5   1.12E+02 -8.85E-01 -8.85E-01  1.55E+02  1.63E+02
    22.5   1.12E+02 -8.70E-01 -8.71E-01  1.57E+02  1.62E+02
    23.5   1.12E+02 -8.55E-01 -8.56E-01  1.57E+02  1.62E+02
    24.5   1.12E+02 -8.42E-01 -8.42E-01  1.58E+02  1.62E+02
    25.5   1.12E+02 -8.30E-01 -8.30E-01  1.58E+02  1.61E+02
    26.5   1.12E+02 -8.22E-01 -8.22E-01  1.57E+02  1.61E+02
    27.5   1.12E+02 -8.17E-01 -8.17E-01  1.57E+02  1.60E+02
    28.5   1.12E+02 -8.16E-01 -8.16E-01  1.55E+02  1.59E+02
    29.5   1.12E+02 -8.18E-01 -8.18E-01  1.53E+02  1.58E+02
    30.5   1.12E+02 -8.23E-01 -8.23E-01  1.51E+02  1.57E+02
    31.5   1.12E+02 -8.28E-01 -8.28E-01  1.49E+02  1.55E+02
    32.5   1.12E+02 -8.34E-01 -8.34E-01  1.46E+02  1.53E+02
    33.5   1.12E+02 -8.39E-01 -8.39E-01  1.42E+02  1.51E+02
    34.5   1.12E+02 -8.43E-01 -8.43E-01  1.38E+02  1.49E+02
    35.5   1.12E+02 -8.47E-01 -8.47E-01  1.34E+02  1.47E+02
    36.5   1.12E+02 -8.50E-01 -8.50E-01  1.29E+02  1.45E+02
    37.5   1.12E+02 -8.54E-01 -8.54E-01  1.23E+02  1.42E+02
    38.5   1.12E+02 -8.58E-01 -8.58E-01  1.16E+02  1.40E+02
    39.5   1.12E+02 -8.62E-01 -8.62E-01  1.09E+02  1.36E+02
    40.5   1.12E+02 -8.67E-01 -8.67E-01  1.01E+02  1.33E+02
    41.5   1.12E+02 -8.70E-01 -8.70E-01  9.42E+01  1.30E+02
    42.5   1.12E+02 -8.73E-01 -8.73E-01  8.80E+01  1.27E+02
    43.5   1.12E+02 -8.75E-01 -8.75E-01  8.28E+01  1.23E+02
    44.5   1.12E+02 -8.76E-01 -8.76E-01  7.86E+01  1.20E+02
    45.5   1.12E+02 -8.77E-01 -8.77E-01  7.50E+01  1.17E+02
    46.5   1.12E+02 -8.78E-01 -8.78E-01  7.20E+01  1.14E+02
    47.5   1.12E+02 -8.79E-01 -8.79E-01  6.94E+01  1.11E+02
    48.5   1.12E+02 -8.80E-01 -8.80E-01  6.67E+01  1.07E+02
    49.5   1.12E+02 -8.80E-01 -8.80E-01  6.39E+01  1.03E+02
    50.5   1.12E+02 -8.81E-01 -8.81E-01  6.10E+01  9.89E+01
    51.5   1.12E+02 -8.82E-01 -8.82E-01  5.81E+01  9.44E+01
    52.5   1.12E+02 -8.82E-01 -8.82E-01  5.46E+01  8.89E+01
    53.5   1.12E+02 -8.82E-01 -8.82E-01  5.06E+01  8.25E+01
    54.5   1.12E+02 -8.83E-01 -8.83E-01  4.62E+01  7.55E+01
    55.5   1.12E+02 -8.83E-01 -8.83E-01  4.15E+01  6.80E+01
    56.5   1.12E+02 -8.83E-01 -8.83E-01  3.65E+01  6.00E+01
    57.5   1.12E+02 -8.83E-01 -8.83E-01  3.13E+01  5.17E+01
    58.5   1.12E+02 -8.83E-01 -8.83E-01  2.62E+01  4.34E+01
    59.5   1.12E+02 -8.82E-01 -8.82E-01  2.12E+01  3.55E+01
    60.5   1.12E+02 -8.82E-01 -8.82E-01  1.67E+01  2.82E+01
    61.5   1.12E+02 -8.82E-01 -8.82E-01  1.28E+01  2.18E+01
    62.5   1.12E+02 -8.81E-01 -8.81E-01  9.44E+00  1.63E+01
    63.5   1.12E+02 -8.82E-01 -8.82E-01  6.44E+00  1.13E+01
    64.5   1.12E+02 -8.81E-01 -8.81E-01  4.56E+00  8.33E+00
    65.5   1.12E+02 -8.80E-01 -8.80E-01  3.09E+00  5.97E+00
    66.5   1.12E+02 -8.79E-01 -8.79E-01  1.91E+00  3.99E+00
    67.5   1.12E+02 -8.78E-01 -8.78E-01  1.04E+00  2.55E+00
    68.5   1.12E+02 -8.77E-01 -8.76E-01  4.05E-01  1.48E+00
    69.5   1.12E+02 -8.75E-01 -8.75E-01 -3.80E-02  7.42E-01
    70.5   1.12E+02 -8.74E-01 -8.74E-01 -3.40E-01  2.35E-01
    71.5   1.12E+02 -8.74E-01 -8.73E-01 -5.32E-01 -7.95E-02
    72.5   1.12E+02 -8.73E-01 -8.73E-01 -6.58E-01 -2.89E-01
    73.5   1.12E+02 -8.72E-01 -8.72E-01 -7.42E-01 -4.26E-01
    74.5   1.12E+02 -8.71E-01 -8.71E-01 -7.96E-01 -5.19E-01
    75.5   1.12E+02 -8.71E-01 -8.70E-01 -8.28E-01 -5.78E-01
    76.5   1.12E+02 -8.70E-01 -8.69E-01 -8.44E-01 -6.15E-01
    77.5   1.12E+02 -8.69E-01 -8.69E-01 -8.45E-01 -6.32E-01
    78.5   1.12E+02 -8.69E-01 -8.70E-01 -8.28E-01 -6.26E-01
    79.5   1.12E+02 -8.65E-01 -8.65E-01 -7.86E-01 -5.86E-01
    80.5   1.12E+02 -8.55E-01 -8.33E-01 -7.14E-01 -5.24E-01
    81.5   1.12E+02 -8.53E-01 -8.35E-01 -6.73E-01 -5.00E-01
    82.5   1.12E+02 -8.52E-01 -8.46E-01 -6.53E-01 -4.93E-01
    83.5   1.12E+02 -8.52E-01 -8.55E-01 -6.40E-01 -4.90E-01
    84.5   1.12E+02 -8.53E-01 -8.61E-01 -6.28E-01 -4.88E-01
    85.5   1.12E+02 -8.53E-01 -8.65E-01 -6.16E-01 -4.85E-01
    86.5   1.12E+02 -8.53E-01 -8.67E-01 -6.01E-01 -4.82E-01
    87.5   1.12E+02 -8.53E-01 -8.68E-01 -5.84E-01 -4.76E-01
    88.5   1.12E+02 -8.53E-01 -8.69E-01 -5.62E-01 -4.67E-01
    89.5   1.12E+02 -8.53E-01 -8.69E-01 -5.33E-01 -4.52E-01
    90.5   1.12E+02 -8.53E-01 -8.70E-01 -4.98E-01 -4.31E-01
    91.5   1.12E+02 -8.53E-01 -8.70E-01 -4.54E-01 -4.01E-01
    92.5   1.12E+02 -8.54E-01 -8.70E-01 -3.99E-01 -3.57E-01
    93.5   1.12E+02 -8.54E-01 -8.70E-01 -3.30E-01 -2.93E-01
    94.5   1.12E+02 -8.54E-01 -8.70E-01 -2.43E-01 -2.03E-01
    95.5   1.12E+02 -8.54E-01 -8.70E-01 -1.34E-01 -7.12E-02
    96.5   1.12E+02 -8.54E-01 -8.70E-01 -1.69E-04  1.12E-01
    97.5   1.12E+02 -8.54E-01 -8.70E-01  1.60E-01  3.62E-01
    98.5   1.12E+02 -8.54E-01 -8.70E-01  3.43E-01  6.82E-01
    99.5   1.12E+02 -8.54E-01 -8.70E-01  5.22E-01  1.04E+00
 
 ------------- 17O  budget ----------

 CONSERVATION OF OXYGENI:
     OXYLOSI = 8.299E+11  OXYPROI = 8.255E+11  CONOXYI = 4.392E+09   ERRI =  5.320E-01 %

     OXYDEPI = 1.459E+11  OXYRANI = 3.483E+11  OXYUPI = -3.705E+08  TPI-TLI(H2Q) = 3.360E+11
     FLOW(LCQ) = 3.460E+11  FLOW(LN2Q) = 1.120E+09
     GPP-FLOW(LOQ)= 1.623E+12  GPPO2= 2.320E+14  GPP-FLOW(LCOQ)=-1.145E+12  GPPCO2= 2.320E+14

     2*FLOW(O2) =-2.30575E+14  FLOW(OQ) =-2.30377E+14
     Vdep O2/CO2 from Main code =   -2.28677727E-05   -1.21315672E-02

      H2Q     TPI       TLI       TPI-TLI 
     TROPOS 5.011E+11 1.929E+11 3.082E+11
     STRATO 1.830E+11 1.551E+11 2.784E+10
     TOTAL  6.840E+11 3.480E+11 3.360E+11
 
                    H2CQ      Q         H2Q       QH        HOQ       H2OQ      O2Q       OQO       CQ        CH3OQH  
       delta      -8.539E-01-7.023E-02 0.000E+00 6.193E+01 2.209E+00 2.875E+00 1.664E+02 5.136E+00-2.423E-01-8.552E-01
      CAP-17O     -4.008E-01-3.297E-02 0.000E+00 2.954E+01 1.038E+00 1.351E+00 8.131E+01 2.415E+00-1.138E-01-4.014E-01
 
       TLOSSI      3.846E+09 1.197E+03 0.000E+00 3.258E+06 9.484E+08 6.640E+10 7.826E+10 3.372E+10 1.350E+05 2.483E+10
       TLOSS       3.849E+09 1.197E+03 0.000E+00 3.068E+06 4.731E+08 3.311E+10 3.355E+10 3.355E+10 1.350E+05 2.485E+10
 
                    CH3QOH    CH3OQ     CH3QO     N2Q       NQ        NOQ       HNOQ      HNO2Q     HOQNO2    HO2NOQ  
       delta      -8.552E-01-8.524E-01-8.524E-01 3.542E-01 8.427E+01 8.464E+01 7.711E+01 8.827E+01 8.577E+00 1.183E+02
       CAP-17O    -4.014E-01-4.001E-01-4.001E-01 1.663E-01 4.042E+01 4.059E+01 3.692E+01 4.237E+01 4.036E+00 5.720E+01
 
       TLOSSI      2.483E+10 3.131E+08 3.131E+08 1.065E+07 1.967E+07 8.499E+07 2.452E+06 9.797E+09 1.844E+08 2.045E+08
       TLOSS       2.485E+10 3.134E+08 3.134E+08 1.065E+07 1.814E+07 3.918E+07 1.138E+06 3.001E+09 9.144E+07 9.144E+07
 
                    NO2Q      N2O4Q     N2QO4     OQ        SQ        SOQ       H2SO3Q    HSQ       COQ     
       delta       1.066E+02 1.144E+02 1.144E+02-8.588E-01 5.782E+01 3.547E+00 1.667E+01 1.655E+02 6.477E-01
       CAP-17O     5.141E+01 5.527E+01 5.527E+01-4.031E-01 2.755E+01 1.667E+00 7.861E+00 8.089E+01 3.041E-01
 
       TLOSSI      1.495E+05 3.944E+04 9.860E+03 2.306E+14 3.609E-04 2.300E+09 6.153E+08 2.546E+06 2.332E+14
       TLOSS       4.504E+04 8.848E+03 8.848E+03 1.154E+14 3.412E-04 1.146E+09 1.513E+08 2.184E+06 1.165E+14
 
                         O3I   CH3OOHI    CH3O2I   HO2NO2I     N2O5I
       delta       1.126E+02-8.552E-01-8.524E-01 6.345E+01 1.144E+02
       CAP-17O     5.438E+01-4.014E-01-4.001E-01 3.027E+01 5.527E+01
 
       TLOSSI      1.120E+11 4.965E+10 6.262E+08 3.889E+08 4.930E+04
       TLOSS       3.355E+10 2.485E+10 3.134E+08 9.144E+07 8.848E+03
 
 
                                 cap-DELTA 17O profiles
                     Z(km)  H2CQ      Q         H2Q       QH        HOQ       H2OQ      O2Q       OQO       CQ        CH3OQH  
                     0.5 -3.99E-01 -3.30E-02  0.00E+00  3.07E+01  8.93E-01  1.07E+00  8.13E+01  2.41E+00 -9.78E-02 -4.00E-01
                     1.5 -4.01E-01 -5.53E-02  0.00E+00  2.93E+01  1.16E+00  1.26E+00  8.13E+01  2.41E+00 -1.09E-01 -4.02E-01
                     2.5 -4.03E-01 -7.66E-02  0.00E+00  2.84E+01  1.56E+00  1.56E+00  8.13E+01  2.41E+00 -1.21E-01 -4.03E-01
                     3.5 -4.04E-01 -9.72E-02  0.00E+00  2.75E+01  2.06E+00  1.95E+00  8.13E+01  2.41E+00 -1.32E-01 -4.05E-01
                     4.5 -4.05E-01 -1.17E-01  0.00E+00  2.63E+01  2.63E+00  2.40E+00  8.13E+01  2.41E+00 -1.42E-01 -4.06E-01
                     5.5 -4.05E-01 -1.36E-01  0.00E+00  2.53E+01  3.24E+00  2.89E+00  8.13E+01  2.41E+00 -1.51E-01 -4.07E-01
                     6.5 -4.05E-01 -1.54E-01  0.00E+00  2.49E+01  3.90E+00  3.41E+00  8.12E+01  2.41E+00 -1.58E-01 -4.08E-01
                     7.5 -4.06E-01 -1.71E-01  0.00E+00  2.47E+01  4.54E+00  3.92E+00  8.12E+01  2.41E+00 -1.64E-01 -4.09E-01
                     8.5 -4.05E-01 -1.88E-01  0.00E+00  2.37E+01  5.10E+00  4.39E+00  8.12E+01  2.41E+00 -1.68E-01 -4.10E-01
                     9.5 -4.03E-01 -2.03E-01  0.00E+00  2.15E+01  5.57E+00  4.83E+00  8.12E+01  2.41E+00 -1.72E-01 -4.11E-01
                    12.5 -3.69E-01 -2.57E-01  1.99E-02  2.43E+01  1.21E+01  9.75E+00  8.12E+01  2.41E+00 -1.86E-01 -4.02E-01
                    16.5 -1.83E-01 -3.28E-01  3.43E+00  5.81E+01  5.14E+01  5.12E+01  8.12E+01  2.41E+00 -1.66E-01 -4.24E-01
                    20.5  2.24E-01 -3.70E-01  1.00E+01  6.93E+01  6.88E+01  6.89E+01  8.11E+01  2.41E+00  1.65E-01 -4.21E-01
                    24.5  5.25E-01 -3.98E-01  1.63E+01  7.10E+01  7.30E+01  7.30E+01  8.11E+01  2.40E+00  5.19E-01 -3.95E-01
                    28.5  8.04E-01 -4.17E-01  2.10E+01  6.43E+01  7.07E+01  7.05E+01  8.11E+01  2.39E+00  8.86E-01 -3.83E-01
                    32.5  9.83E-01 -4.31E-01  2.32E+01  4.83E+01  6.17E+01  6.16E+01  8.11E+01  2.38E+00  1.50E+00 -3.91E-01
                    36.5  7.99E-01 -4.41E-01  2.20E+01  2.82E+01  4.61E+01  4.59E+01  8.11E+01  2.37E+00  2.62E+00 -3.99E-01
                    40.5  6.67E-01 -4.47E-01  1.92E+01  1.44E+01  2.26E+01  2.24E+01  8.11E+01  2.37E+00  4.63E+00 -4.07E-01
                    44.5  6.10E-01 -4.51E-01  1.71E+01  1.22E+01  6.41E+00  6.77E+00  8.11E+01  2.37E+00  8.74E+00 -4.11E-01
                    48.5  5.16E-01 -4.53E-01  1.58E+01  1.25E+01  1.66E+00  2.06E+00  8.11E+01  2.36E+00  1.48E+01 -4.13E-01
                    52.5  5.40E-01 -4.53E-01  1.49E+01  1.25E+01  2.81E-01  5.61E-01  8.11E+01  2.36E+00  2.03E+01 -4.14E-01
                    56.5  6.32E-01 -4.54E-01  1.40E+01  1.18E+01 -1.95E-01 -3.16E-02  8.11E+01  2.36E+00  2.32E+01 -4.14E-01
                    60.5  5.61E-01 -4.54E-01  1.32E+01  1.00E+01 -3.68E-01 -2.87E-01  8.11E+01  2.36E+00  2.42E+01 -4.14E-01
                    64.5  4.14E-01 -4.53E-01  1.22E+01  7.79E+00 -4.27E-01 -3.92E-01  8.11E+01  2.36E+00  2.44E+01 -4.14E-01
                    68.5 -3.18E-01 -4.53E-01  1.12E+01  5.69E+00 -4.46E-01 -4.32E-01  8.11E+01  2.36E+00  2.43E+01 -4.11E-01
                    72.5 -4.10E-01 -4.53E-01  1.01E+01  3.86E+00 -4.51E-01 -4.45E-01  8.11E+01  2.36E+00  2.43E+01 -4.10E-01
                    76.5 -4.17E-01 -4.53E-01  8.94E+00  2.96E+00 -4.52E-01 -4.49E-01  8.11E+01  2.36E+00  2.42E+01 -4.08E-01
                    80.5 -4.18E-01 -4.53E-01  7.87E+00  3.11E+00 -4.52E-01 -4.50E-01  8.11E+01  2.36E+00  2.41E+01 -4.01E-01
                    84.5 -4.14E-01 -4.52E-01  7.66E+00  4.28E+01 -4.52E-01 -4.49E-01  8.11E+01  2.37E+00  2.38E+01 -4.00E-01
                    88.5 -4.09E-01 -4.51E-01  7.63E+00  6.67E+01 -4.51E-01 -4.49E-01  8.11E+01  2.37E+00  2.32E+01 -4.00E-01
                    92.5 -4.08E-01 -4.49E-01  7.62E+00  7.34E+01 -4.49E-01 -4.49E-01  8.11E+01  2.37E+00  2.23E+01 -4.01E-01
                    96.5 -4.06E-01 -4.44E-01  7.62E+00  7.52E+01 -4.44E-01 -4.49E-01  8.11E+01  2.37E+00  2.07E+01 -4.01E-01
 
                     Z(km)  CH3QOH    CH3OQ     CH3QO     N2Q       NQ        NOQ       HNOQ      HNO2Q     HOQNO2    HO2NOQ  
                     0.5 -4.00E-01 -3.99E-01 -3.99E-01  1.66E-01  4.04E+01  4.06E+01  3.55E+01  4.06E+01  8.93E-01  4.06E+01
                     1.5 -4.02E-01 -4.01E-01 -4.01E-01  1.66E-01  4.18E+01  4.20E+01  3.55E+01  4.12E+01  1.16E+00  4.20E+01
                     2.5 -4.03E-01 -4.04E-01 -4.04E-01  1.66E-01  4.43E+01  4.45E+01  3.63E+01  4.21E+01  1.56E+00  4.45E+01
                     3.5 -4.05E-01 -4.06E-01 -4.06E-01  1.66E-01  4.76E+01  4.77E+01  3.75E+01  4.30E+01  2.07E+00  4.78E+01
                     4.5 -4.06E-01 -4.07E-01 -4.07E-01  1.66E-01  5.10E+01  5.11E+01  3.86E+01  4.41E+01  2.65E+00  5.12E+01
                     5.5 -4.07E-01 -4.07E-01 -4.07E-01  1.66E-01  5.41E+01  5.43E+01  3.96E+01  4.51E+01  3.29E+00  5.45E+01
                     6.5 -4.08E-01 -4.09E-01 -4.09E-01  1.66E-01  5.70E+01  5.72E+01  4.08E+01  4.62E+01  3.96E+00  5.74E+01
                     7.5 -4.09E-01 -4.10E-01 -4.10E-01  1.67E-01  5.96E+01  5.97E+01  4.20E+01  4.73E+01  4.58E+00  5.99E+01
                     8.5 -4.10E-01 -4.12E-01 -4.12E-01  1.67E-01  6.19E+01  6.21E+01  4.26E+01  4.83E+01  5.08E+00  6.20E+01
                     9.5 -4.11E-01 -4.12E-01 -4.12E-01  1.67E-01  6.40E+01  6.41E+01  4.26E+01  4.94E+01  5.52E+00  6.38E+01
                    12.5 -4.02E-01 -3.99E-01 -3.99E-01  1.67E-01  7.57E+01  7.57E+01  4.97E+01  5.85E+01  1.20E+01  7.52E+01
                    16.5 -4.24E-01 -4.24E-01 -4.24E-01  1.73E-01  8.08E+01  8.08E+01  6.94E+01  7.32E+01  5.14E+01  8.08E+01
                    20.5 -4.21E-01 -4.21E-01 -4.21E-01  1.85E-01  8.10E+01  8.10E+01  7.51E+01  7.69E+01  6.88E+01  8.10E+01
                    24.5 -3.95E-01 -3.95E-01 -3.95E-01  2.00E-01  8.09E+01  8.09E+01  7.60E+01  7.74E+01  7.30E+01  8.09E+01
                    28.5 -3.83E-01 -3.83E-01 -3.83E-01  2.18E-01  8.07E+01  8.07E+01  7.25E+01  7.51E+01  7.06E+01  8.07E+01
                    32.5 -3.91E-01 -3.91E-01 -3.91E-01  2.44E-01  8.00E+01  8.00E+01  6.40E+01  6.94E+01  6.17E+01  8.00E+01
                    36.5 -3.99E-01 -3.99E-01 -3.99E-01  2.80E-01  7.86E+01  7.86E+01  5.32E+01  6.17E+01  4.61E+01  7.87E+01
                    40.5 -4.07E-01 -4.07E-01 -4.07E-01  3.28E-01  7.55E+01  7.55E+01  4.45E+01  5.49E+01  2.27E+01  7.55E+01
                    44.5 -4.11E-01 -4.11E-01 -4.11E-01  3.76E-01  6.96E+01  6.97E+01  4.06E+01  5.04E+01  6.47E+00  6.97E+01
                    48.5 -4.13E-01 -4.13E-01 -4.13E-01  4.07E-01  6.28E+01  6.28E+01  3.73E+01  4.60E+01  1.69E+00  6.29E+01
                    52.5 -4.14E-01 -4.14E-01 -4.14E-01  4.24E-01  5.22E+01  5.23E+01  3.22E+01  3.93E+01  2.91E-01  5.24E+01
                    56.5 -4.14E-01 -4.14E-01 -4.14E-01  4.33E-01  3.48E+01  3.49E+01  2.32E+01  2.79E+01 -1.91E-01  3.51E+01
                    60.5 -4.14E-01 -4.14E-01 -4.14E-01  4.37E-01  1.62E+01  1.60E+01  1.31E+01  1.49E+01 -3.66E-01  1.62E+01
                    64.5 -4.14E-01 -4.14E-01 -4.14E-01  4.38E-01  4.95E+00  4.54E+00  6.39E+00  6.18E+00 -4.26E-01  4.72E+00
                    68.5 -4.11E-01 -4.11E-01 -4.11E-01  4.39E-01  9.94E-01  7.67E-01  3.35E+00  2.63E+00 -4.45E-01  8.27E-01
                    72.5 -4.10E-01 -4.10E-01 -4.10E-01  4.39E-01 -9.18E-02 -1.91E-01  1.89E+00  1.30E+00 -4.51E-01 -1.67E-01
                    76.5 -4.08E-01 -4.08E-01 -4.08E-01  4.39E-01 -2.81E-01 -3.47E-01  1.34E+00  8.50E-01 -4.52E-01 -3.40E-01
                    80.5 -4.01E-01 -3.91E-01 -3.91E-01  4.39E-01  1.32E-01 -1.52E-01  1.62E+00  7.58E-01 -4.52E-01 -2.18E-01
                    84.5 -4.00E-01 -4.04E-01 -4.04E-01  4.40E-01  2.41E+00  1.89E+00  2.16E+01  8.35E-01 -4.52E-01 -1.38E-01
                    88.5 -4.00E-01 -4.08E-01 -4.08E-01  4.66E-01  4.24E+00  2.75E+00  3.48E+01  8.49E-01 -4.52E-01 -7.48E-02
                    92.5 -4.01E-01 -4.08E-01 -4.08E-01  6.08E-01  4.86E+00  2.83E+00  3.85E+01  8.58E-01 -4.52E-01  7.78E-02
                    96.5 -4.01E-01 -4.08E-01 -4.08E-01  8.63E-01  4.76E+00  2.60E+00  3.94E+01  8.63E-01 -4.51E-01  4.51E-01
 
                     Z(km)  NO2Q      N2O4Q     N2QO4     OQ        SQ        SOQ       H2SO3Q    HSQ       COQ     
                     0.5  5.14E+01  4.71E+01  4.71E+01 -4.03E-01  2.75E+01  1.54E+00  8.18E+00  8.09E+01  3.03E-01
                     1.5  5.09E+01  4.73E+01  4.73E+01 -4.03E-01  3.26E+01  1.68E+00  8.01E+00  8.09E+01  3.03E-01
                     2.5  5.08E+01  4.83E+01  4.83E+01 -4.03E-01  3.70E+01  1.81E+00  7.86E+00  8.09E+01  3.04E-01
                     3.5  5.13E+01  4.99E+01  4.99E+01 -4.03E-01  4.14E+01  1.92E+00  7.70E+00  8.09E+01  3.04E-01
                     4.5  5.19E+01  5.16E+01  5.16E+01 -4.03E-01  4.52E+01  2.02E+00  7.51E+00  8.10E+01  3.06E-01
                     5.5  5.22E+01  5.31E+01  5.31E+01 -4.03E-01  4.83E+01  2.09E+00  7.33E+00  8.10E+01  3.08E-01
                     6.5  5.22E+01  5.42E+01  5.42E+01 -4.03E-01  5.06E+01  2.12E+00  7.22E+00  8.10E+01  3.10E-01
                     7.5  5.21E+01  5.52E+01  5.52E+01 -4.03E-01  5.24E+01  2.12E+00  7.12E+00  8.11E+01  3.14E-01
                     8.5  5.22E+01  5.62E+01  5.62E+01 -4.03E-01  5.37E+01  2.11E+00  6.90E+00  8.11E+01  3.18E-01
                     9.5  5.24E+01  5.72E+01  5.72E+01 -4.03E-01  5.47E+01  2.13E+00  6.56E+00  8.11E+01  3.25E-01
                    12.5  6.10E+01  6.69E+01  6.69E+01 -4.03E-01  6.53E+01  3.04E+00  7.31E+00  8.11E+01  4.23E-01
                    16.5  7.66E+01  7.83E+01  7.83E+01 -4.06E-01  8.23E+00  3.23E+00  1.65E+01  8.11E+01  1.56E+00
                    20.5  7.84E+01  7.94E+01  7.94E+01 -4.12E-01  2.21E+00  3.20E+00  2.02E+01  8.11E+01  4.15E+00
                    24.5  7.78E+01  7.90E+01  7.90E+01 -4.20E-01  2.67E+00  3.83E+00  1.05E+01  8.11E+01  7.30E+00
                    28.5  7.56E+01  7.76E+01  7.76E+01 -4.28E-01  6.49E+00  9.34E+00  1.42E+01 -1.04E+02  1.08E+01
                    32.5  7.10E+01  7.46E+01  7.46E+01 -4.37E-01  8.29E+00  1.20E+01  1.51E+01  8.10E+01  1.45E+01
                    36.5  6.50E+01  7.05E+01  7.05E+01 -4.44E-01  6.17E+00  8.92E+00  1.44E+01  8.06E+01  1.83E+01
                    40.5  5.73E+01  6.46E+01  6.46E+01 -4.49E-01  3.21E+00  4.69E+00  1.25E+01  7.78E+01  2.14E+01
                    44.5  5.02E+01  5.81E+01  5.81E+01 -4.52E-01  1.26E+00  1.90E+00  1.09E+01  6.78E+01  2.34E+01
                    48.5  4.41E+01  5.17E+01  5.17E+01 -4.53E-01  4.52E-01  7.53E-01  9.89E+00  4.79E+01  2.44E+01
                    52.5  3.59E+01  4.27E+01  4.27E+01 -4.54E-01  2.13E-01  4.11E-01  9.29E+00  2.00E+01  2.49E+01
                    56.5  2.37E+01  2.86E+01  2.86E+01 -4.54E-01  1.79E-01  3.63E-01  8.91E+00  4.92E+00  2.51E+01
                    60.5  1.08E+01  1.33E+01  1.33E+01 -4.54E-01  2.17E-01  4.18E-01  8.65E+00  1.19E+00  2.52E+01
                    64.5  3.02E+00  3.92E+00  3.92E+00 -4.54E-01  4.76E-01  7.88E-01  8.48E+00  6.52E-01  2.52E+01
                    68.5  4.60E-01  6.96E-01  6.96E-01 -4.53E-01  7.34E-01  1.16E+00  8.36E+00  7.75E-01  2.52E+01
                    72.5 -1.68E-01 -1.36E-01 -1.36E-01 -4.53E-01  9.58E-01  1.48E+00  8.29E+00  9.71E-01  2.52E+01
